start_station_id,end_station_id,avg(duration),trips,user_type
228,3143,1349.4167,12,Customer
228,3143,759.3184,179,Subscriber
228,3152,610.8333,102,Subscriber
228,3156,735.5643,140,Subscriber
228,3158,928.3130,131,Subscriber
228,3163,1980.0556,18,Customer
228,3223,271.7893,299,Subscriber
228,3233,1043.2188,32,Customer
228,3233,412.0678,177,Subscriber
228,3236,724.4338,136,Subscriber
228,3243,873.6429,14,Customer
228,3243,459.4938,162,Subscriber
228,3282,1878.7826,23,Customer
228,3360,1247.7059,119,Subscriber
228,3362,1737.4000,15,Customer
228,3372,745.5865,133,Subscriber
228,3431,467.7525,101,Subscriber
228,3443,454.2118,170,Subscriber
228,3458,822.3636,22,Customer
228,3458,579.1150,113,Subscriber
228,3459,582.5625,16,Customer
229,79,588.3175,337,Subscriber
229,116,992.2308,13,Customer
229,116,731.4678,171,Subscriber
229,127,944.9444,18,Customer
229,127,579.9975,396,Subscriber
229,128,3311.5417,24,Customer
229,128,398.1932,797,Subscriber
229,146,813.2234,197,Subscriber
229,150,482.2822,691,Subscriber
229,151,920.4000,40,Customer
229,151,353.9922,903,Subscriber
229,152,976.0833,12,Customer
229,152,739.8462,104,Subscriber
229,161,554.6000,35,Customer
229,161,184.7824,1135,Subscriber
229,167,1307.3889,18,Customer
229,168,1374.7500,56,Customer
229,168,647.8870,478,Subscriber
229,173,2122.5000,16,Customer
229,174,834.3154,298,Subscriber
229,195,2325.5000,14,Customer
229,195,1180.4818,110,Subscriber
229,212,1327.9444,18,Customer
229,212,831.4750,160,Subscriber
229,223,596.3593,167,Subscriber
229,229,1307.5934,91,Customer
229,229,956.6623,539,Subscriber
229,236,783.4545,22,Customer
229,236,298.1930,798,Subscriber
229,237,324.7162,983,Subscriber
229,238,1495.0909,11,Customer
229,238,832.2193,114,Subscriber
229,247,998.1667,12,Customer
229,247,561.8175,126,Subscriber
229,248,625.8394,137,Subscriber
229,249,923.8544,103,Subscriber
229,251,712.3226,31,Customer
229,251,323.7831,355,Subscriber
229,252,600.5667,30,Customer
229,252,349.4890,501,Subscriber
229,253,432.5409,318,Subscriber
229,254,2526.9412,17,Customer
229,254,526.0052,382,Subscriber
229,257,689.0270,37,Customer
229,257,428.5912,592,Subscriber
229,265,675.0000,13,Customer
229,265,457.4510,306,Subscriber
229,266,732.3525,139,Subscriber
229,267,1483.7500,16,Customer
229,268,1083.6316,38,Customer
229,268,434.0739,568,Subscriber
229,279,2263.3077,13,Customer
229,279,916.0696,115,Subscriber
229,280,451.8731,268,Subscriber
229,281,2287.0833,12,Customer
229,284,858.6000,25,Customer
229,284,595.4922,514,Subscriber
229,285,519.7797,59,Customer
229,285,341.8283,1538,Subscriber
229,293,689.8644,59,Customer
229,293,194.9093,1577,Subscriber
229,295,695.2946,112,Subscriber
229,297,916.7059,17,Customer
229,297,438.1529,595,Subscriber
229,301,549.5385,26,Customer
229,301,414.0563,1296,Subscriber
229,302,535.0918,305,Subscriber
229,303,1067.1786,28,Customer
229,303,384.8530,279,Subscriber
229,304,1462.6190,21,Customer
229,304,1161.0262,191,Subscriber
229,306,811.3533,167,Subscriber
229,307,1199.1333,15,Customer
229,307,775.0568,229,Subscriber
229,308,968.4912,114,Subscriber
229,309,798.3500,220,Subscriber
229,311,953.3188,138,Subscriber
229,312,683.6000,25,Customer
229,312,438.1137,422,Subscriber
229,317,382.7397,899,Subscriber
229,319,1153.3125,32,Customer
229,319,813.8655,119,Subscriber
229,320,576.8088,340,Subscriber
229,325,488.9573,351,Subscriber
229,326,893.9600,25,Customer
229,326,417.0942,701,Subscriber
229,327,1076.2395,167,Subscriber
229,328,839.2514,175,Subscriber
229,330,864.0000,11,Customer
229,330,555.2182,220,Subscriber
229,334,778.5393,178,Subscriber
229,335,360.9929,140,Subscriber
229,336,1326.6087,23,Customer
229,336,222.9962,1040,Subscriber
229,340,905.6161,112,Subscriber
229,345,738.9167,12,Customer
229,345,459.5109,366,Subscriber
229,346,1117.0357,28,Customer
229,346,679.1481,216,Subscriber
229,347,1071.3846,13,Customer
229,347,557.2575,233,Subscriber
229,348,1135.6154,13,Customer
229,348,465.0441,408,Subscriber
229,349,583.9860,285,Subscriber
229,350,686.1727,139,Subscriber
229,355,950.8667,15,Customer
229,355,580.9251,267,Subscriber
229,356,703.1194,134,Subscriber
229,357,534.6071,28,Customer
229,357,305.7514,370,Subscriber
229,358,942.8750,24,Customer
229,358,558.0167,540,Subscriber
229,359,3311.0833,12,Customer
229,361,599.0573,349,Subscriber
229,362,1434.0714,14,Customer
229,368,974.2308,39,Customer
229,368,311.7636,1468,Subscriber
229,369,532.8889,18,Customer
229,369,299.6299,735,Subscriber
229,377,849.9091,11,Customer
229,377,514.4485,553,Subscriber
229,379,1443.6111,18,Customer
229,379,926.8244,279,Subscriber
229,380,1043.7838,37,Customer
229,380,448.6219,775,Subscriber
229,382,1049.8974,39,Customer
229,382,382.9660,764,Subscriber
229,383,939.2381,21,Customer
229,383,421.6450,724,Subscriber
229,386,1092.3824,34,Customer
229,386,687.5644,101,Subscriber
229,387,1358.8800,50,Customer
229,387,755.6447,228,Subscriber
229,388,1063.9569,116,Subscriber
229,393,475.5658,737,Subscriber
229,394,590.2312,385,Subscriber
229,401,867.8182,11,Customer
229,401,443.7989,532,Subscriber
229,402,814.6863,51,Customer
229,402,527.4465,710,Subscriber
229,403,852.8182,11,Customer
229,403,318.7195,246,Subscriber
229,405,2210.8103,58,Customer
229,405,922.5183,164,Subscriber
229,410,938.9375,16,Customer
229,410,614.0299,536,Subscriber
229,411,594.1709,158,Subscriber
229,412,626.1049,162,Subscriber
229,417,885.7895,133,Subscriber
229,426,1534.6875,32,Customer
229,426,1098.0285,281,Subscriber
229,428,1145.2500,12,Customer
229,428,344.1141,701,Subscriber
229,432,1531.8636,22,Customer
229,432,391.8004,1348,Subscriber
229,433,1616.8333,18,Customer
229,433,520.4876,847,Subscriber
229,435,1181.2553,47,Customer
229,435,668.6888,662,Subscriber
229,438,2564.6154,13,Customer
229,438,299.5721,916,Subscriber
229,439,941.8462,26,Customer
229,439,215.4502,633,Subscriber
229,442,1166.2308,13,Customer
229,442,878.7615,218,Subscriber
229,444,3169.5185,27,Customer
229,444,750.8760,129,Subscriber
229,445,857.8500,20,Customer
229,445,469.9361,892,Subscriber
229,446,846.5693,274,Subscriber
229,453,1428.5714,14,Customer
229,453,833.9096,177,Subscriber
229,455,1517.2632,19,Customer
229,458,1222.8622,196,Subscriber
229,459,1347.0769,13,Customer
229,459,1003.2429,177,Subscriber
229,461,562.8691,275,Subscriber
229,462,970.4641,181,Subscriber
229,465,1745.3000,20,Customer
229,465,1103.0765,170,Subscriber
229,466,1255.6667,27,Customer
229,466,763.2303,330,Subscriber
229,470,768.0852,176,Subscriber
229,472,1061.3600,25,Customer
229,472,697.9459,333,Subscriber
229,473,435.1493,268,Subscriber
229,474,1249.8696,23,Customer
229,474,798.6116,121,Subscriber
229,476,1035.5500,20,Customer
229,476,840.7151,186,Subscriber
229,478,1360.7255,102,Subscriber
229,482,1086.4091,22,Customer
229,482,686.7022,272,Subscriber
229,483,1472.5714,21,Customer
229,483,269.1001,1639,Subscriber
229,485,1655.3636,11,Customer
229,486,1373.4068,59,Customer
229,486,834.3039,204,Subscriber
229,487,668.2926,188,Subscriber
229,490,1810.0625,16,Customer
229,490,1036.4231,104,Subscriber
229,491,528.6210,314,Subscriber
229,492,2108.3571,14,Customer
229,494,1323.0000,11,Customer
229,496,770.0000,21,Customer
229,496,624.6119,335,Subscriber
229,497,736.6333,180,Customer
229,497,431.2263,1383,Subscriber
229,498,1248.9167,12,Customer
229,502,842.2465,142,Subscriber
229,503,803.4545,44,Customer
229,503,482.1521,710,Subscriber
229,504,732.5000,16,Customer
229,504,524.8348,442,Subscriber
229,505,1304.1384,159,Customer
229,505,888.4777,381,Subscriber
229,507,638.0209,382,Subscriber
229,509,1218.8182,11,Customer
229,509,919.0498,261,Subscriber
229,511,610.3956,225,Subscriber
229,514,1707.7500,16,Customer
229,517,1384.9130,23,Customer
229,517,906.2791,129,Subscriber
229,518,1088.9906,106,Subscriber
229,519,1738.1852,27,Customer
229,519,862.9149,517,Subscriber
229,520,1646.5000,12,Customer
229,523,1684.5556,18,Customer
229,523,1192.3944,213,Subscriber
229,524,1674.8214,28,Customer
229,524,1177.3248,117,Subscriber
229,526,1441.4000,15,Customer
229,526,760.9787,141,Subscriber
229,527,880.5682,176,Subscriber
229,528,844.8515,101,Subscriber
229,531,785.6111,18,Customer
229,531,495.0561,481,Subscriber
229,532,1600.4444,27,Customer
229,532,1078.7500,120,Subscriber
229,536,793.7633,207,Subscriber
229,537,1468.0588,17,Customer
229,537,582.6746,338,Subscriber
229,540,704.6769,195,Subscriber
229,545,632.2222,369,Subscriber
229,546,1103.2857,35,Customer
229,546,681.2257,257,Subscriber
229,2003,572.8942,482,Subscriber
229,2006,2438.5625,16,Customer
229,2008,1765.8333,12,Customer
229,2010,1092.0000,25,Customer
229,2010,494.6111,360,Subscriber
229,2012,735.4123,114,Subscriber
229,2021,1707.9412,17,Customer
229,3002,1455.0667,15,Customer
229,3002,1261.2577,163,Subscriber
229,3224,1113.4375,32,Customer
229,3224,662.7247,316,Subscriber
229,3233,1551.5455,11,Customer
229,3235,1667.9333,15,Customer
229,3244,1036.6538,26,Customer
229,3244,327.9045,356,Subscriber
229,3255,1463.8421,38,Customer
229,3255,997.3974,156,Subscriber
229,3256,1690.7500,12,Customer
229,3258,1089.1224,147,Subscriber
229,3260,1237.5000,16,Customer
229,3260,347.4236,288,Subscriber
229,3263,1515.5714,14,Customer
229,3263,273.7451,561,Subscriber
229,3284,1590.9545,110,Subscriber
229,3308,1737.7941,170,Subscriber
229,3427,1371.0455,22,Customer
229,3427,414.0787,356,Subscriber
229,3428,623.1606,218,Subscriber
229,3435,2072.7500,16,Customer
229,3435,457.3965,575,Subscriber
229,3436,978.1912,136,Subscriber
229,3443,4279.8333,12,Customer
229,3443,1330.7661,124,Subscriber
229,3458,1813.9091,11,Customer
229,3463,764.0833,12,Customer
229,3463,363.8499,393,Subscriber
229,3466,1937.1667,18,Customer
229,3467,4187.0833,12,Customer
229,3467,408.4608,204,Subscriber
229,3474,519.0536,112,Subscriber
229,3632,521.5611,180,Subscriber
232,83,2344.0000,39,Customer
232,144,2518.6429,14,Customer
232,146,1536.4500,20,Customer
232,151,1909.2895,38,Customer
232,152,1784.5333,15,Customer
232,157,1169.7805,41,Customer
232,195,1553.0800,25,Customer
232,216,831.4635,274,Customer
232,217,1041.7282,747,Customer
232,217,643.1667,114,Subscriber
232,224,1665.3429,35,Customer
232,232,1449.5977,430,Customer
232,239,981.4545,11,Customer
232,242,974.8400,25,Customer
232,244,1173.0000,13,Customer
232,245,1010.7273,22,Customer
232,262,1039.6250,16,Customer
232,264,1730.9286,14,Customer
232,268,1469.8649,37,Customer
232,274,1708.1333,15,Customer
232,279,1890.0714,14,Customer
232,282,1554.3293,82,Customer
232,293,1898.5833,12,Customer
232,296,1414.6364,11,Customer
232,304,2226.2647,34,Customer
232,306,2400.4545,11,Customer
232,308,1615.8750,16,Customer
232,310,1481.5714,14,Customer
232,313,1228.3750,16,Customer
232,314,616.6667,39,Customer
232,314,206.4057,106,Subscriber
232,315,1534.6250,16,Customer
232,316,3560.2353,17,Customer
232,319,1745.5556,72,Customer
232,320,1645.8947,19,Customer
232,321,977.4522,157,Customer
232,321,172.0651,476,Subscriber
232,322,886.0667,45,Customer
232,323,1188.8889,18,Customer
232,324,812.3000,20,Customer
232,330,1593.9452,73,Customer
232,354,1326.6429,14,Customer
232,355,1706.3182,22,Customer
232,361,1562.3158,19,Customer
232,373,1335.3077,13,Customer
232,377,2586.5455,11,Customer
232,384,1183.4167,12,Customer
232,386,1532.7925,212,Customer
232,387,1606.0329,2161,Customer
232,387,952.1139,281,Subscriber
232,389,1682.3125,16,Customer
232,390,772.8500,20,Customer
232,391,738.8571,63,Customer
232,391,166.2732,194,Subscriber
232,392,1167.9706,34,Customer
232,395,1031.9412,17,Customer
232,398,1408.2182,55,Customer
232,401,7006.7333,15,Customer
232,406,1119.8421,114,Customer
232,407,1039.2000,30,Customer
232,412,1367.5313,96,Customer
232,412,895.6307,176,Subscriber
232,414,1490.2927,82,Customer
232,414,463.8596,114,Subscriber
232,415,931.4622,119,Subscriber
232,417,1651.0816,49,Customer
232,418,1546.7273,22,Customer
232,426,1679.0278,36,Customer
232,430,1186.6842,76,Customer
232,430,354.9568,162,Subscriber
232,443,1907.8235,17,Customer
232,467,1410.4848,33,Customer
232,531,2575.5000,14,Customer
232,539,2479.9091,11,Customer
232,2000,839.0029,340,Customer
232,2000,325.8957,374,Subscriber
232,3002,2419.6154,13,Customer
232,3016,2330.4091,22,Customer
232,3065,1902.0000,15,Customer
232,3075,1615.4615,13,Customer
232,3113,1389.9793,145,Subscriber
232,3180,1437.4830,176,Customer
232,3232,974.3333,36,Customer
232,3242,1505.6129,31,Customer
232,3298,957.2500,32,Customer
232,3311,1203.2353,17,Customer
232,3315,1209.5500,20,Customer
232,3329,977.6000,15,Customer
232,3335,1250.5714,14,Customer
232,3339,1311.7273,11,Customer
232,3349,1687.0370,27,Customer
232,3354,2128.0909,11,Customer
232,3368,2345.2500,20,Customer
232,3382,527.9244,119,Subscriber
232,3397,1283.6429,14,Customer
232,3402,778.7500,40,Customer
232,3402,330.0707,184,Subscriber
232,3409,1016.1333,30,Customer
232,3410,1088.6364,22,Customer
232,3413,434.0645,124,Subscriber
232,3414,1130.5714,14,Customer
232,3416,1414.1176,17,Customer
232,3418,2278.2750,40,Customer
232,3429,1252.7925,53,Customer
232,3435,1574.3571,14,Customer
232,3440,1245.2824,85,Customer
232,3440,196.4878,123,Subscriber
232,3455,783.1667,12,Customer
232,3461,1744.6923,13,Customer
236,82,1344.8182,11,Customer
236,127,662.4170,247,Subscriber
236,128,1082.1176,17,Customer
236,128,742.9317,322,Subscriber
236,150,436.1004,249,Subscriber
236,151,1026.8000,35,Customer
236,151,619.0960,396,Subscriber
236,161,819.7941,34,Customer
236,161,435.2697,456,Subscriber
236,167,1158.2000,15,Customer
236,168,1174.1538,13,Customer
236,168,676.9310,232,Subscriber
236,173,2600.5000,12,Customer
236,174,514.8638,323,Subscriber
236,195,1582.9286,14,Customer
236,195,1121.8942,104,Subscriber
236,212,858.5556,108,Subscriber
236,223,668.0077,130,Subscriber
236,229,593.1765,17,Customer
236,229,284.7149,961,Subscriber
236,236,1312.2921,89,Customer
236,236,1047.6372,441,Subscriber
236,237,626.1947,113,Subscriber
236,251,673.1786,28,Customer
236,251,464.4975,394,Subscriber
236,252,725.7143,14,Customer
236,252,503.3011,186,Subscriber
236,253,475.2143,154,Subscriber
236,254,905.9286,14,Customer
236,254,485.9485,291,Subscriber
236,257,1146.9048,21,Customer
236,257,796.6269,201,Subscriber
236,259,2038.4000,20,Customer
236,259,1413.9147,129,Subscriber
236,265,644.7551,49,Customer
236,265,345.2768,448,Subscriber
236,266,458.0159,252,Subscriber
236,268,1405.2143,14,Customer
236,268,629.2301,226,Subscriber
236,279,1743.9118,34,Customer
236,279,1123.1376,189,Subscriber
236,280,377.9373,303,Subscriber
236,284,967.4118,17,Customer
236,284,678.3605,380,Subscriber
236,285,903.5882,51,Customer
236,285,364.8434,728,Subscriber
236,293,835.8182,11,Customer
236,293,381.9718,638,Subscriber
236,295,1245.6190,21,Customer
236,295,672.6802,197,Subscriber
236,296,956.5484,31,Customer
236,296,753.5039,129,Subscriber
236,297,743.4286,21,Customer
236,297,437.1549,355,Subscriber
236,301,451.5000,14,Customer
236,301,381.1429,553,Subscriber
236,302,493.8723,188,Subscriber
236,303,1087.1875,16,Customer
236,303,634.6494,231,Subscriber
236,304,1813.1538,13,Customer
236,306,1554.5455,11,Customer
236,306,1059.8319,113,Subscriber
236,307,1822.2143,14,Customer
236,307,702.1169,231,Subscriber
236,308,1504.1250,16,Customer
236,309,2850.8462,13,Customer
236,311,1061.8235,17,Customer
236,311,598.7471,174,Subscriber
236,312,1654.3750,32,Customer
236,312,367.7687,774,Subscriber
236,315,1694.4783,23,Customer
236,315,1217.0426,258,Subscriber
236,317,542.3636,11,Customer
236,317,333.9239,565,Subscriber
236,319,1697.3889,18,Customer
236,319,986.3588,131,Subscriber
236,325,433.2069,261,Subscriber
236,326,289.9424,278,Subscriber
236,330,1148.1818,11,Customer
236,331,1297.0909,11,Customer
236,331,745.6684,193,Subscriber
236,332,1472.1905,21,Customer
236,335,366.2702,248,Subscriber
236,336,734.4643,28,Customer
236,336,885.6741,448,Subscriber
236,337,1168.4038,104,Subscriber
236,341,1069.9286,14,Customer
236,345,567.8619,181,Subscriber
236,347,984.3636,11,Customer
236,347,888.7586,145,Subscriber
236,348,1444.9091,22,Customer
236,348,662.6000,105,Subscriber
236,349,548.1845,168,Subscriber
236,350,690.1563,160,Subscriber
236,351,2243.2857,21,Customer
236,351,1402.5802,131,Subscriber
236,355,1234.3333,18,Customer
236,355,788.8571,105,Subscriber
236,356,1612.4375,16,Customer
236,356,690.8376,117,Subscriber
236,357,382.8154,130,Subscriber
236,358,1178.8824,17,Customer
236,358,703.6915,201,Subscriber
236,361,865.0000,25,Customer
236,361,628.2096,415,Subscriber
236,368,1153.0313,32,Customer
236,368,636.9088,296,Subscriber
236,369,602.1228,171,Subscriber
236,376,1142.7611,113,Subscriber
236,377,1003.5455,11,Customer
236,377,784.9213,216,Subscriber
236,379,835.6991,216,Subscriber
236,380,875.8125,32,Customer
236,380,588.6806,432,Subscriber
236,382,851.7143,14,Customer
236,382,435.6338,385,Subscriber
236,383,711.6154,13,Customer
236,383,513.0743,269,Subscriber
236,386,1444.3548,31,Customer
236,387,2590.1111,36,Customer
236,392,1778.2917,24,Customer
236,393,680.8182,11,Customer
236,393,389.0963,374,Subscriber
236,394,695.2308,13,Customer
236,394,450.2092,693,Subscriber
236,401,772.0000,30,Customer
236,401,481.8041,679,Subscriber
236,402,585.3071,508,Subscriber
236,403,470.6154,13,Customer
236,403,259.2727,429,Subscriber
236,405,3323.0294,34,Customer
236,408,1341.7857,14,Customer
236,410,691.5526,38,Customer
236,410,506.9931,580,Subscriber
236,411,453.3456,298,Subscriber
236,412,967.6170,47,Customer
236,412,639.4626,227,Subscriber
236,417,1772.3077,13,Customer
236,426,2604.0000,25,Customer
236,426,1306.6504,123,Subscriber
236,428,343.9033,269,Subscriber
236,430,1713.8462,13,Customer
236,430,1202.6855,124,Subscriber
236,432,649.6000,35,Customer
236,432,234.4479,998,Subscriber
236,433,656.2857,14,Customer
236,433,317.0193,519,Subscriber
236,435,1055.7778,18,Customer
236,435,727.4947,283,Subscriber
236,438,1133.6364,22,Customer
236,438,591.8830,188,Subscriber
236,439,558.8333,12,Customer
236,439,249.4491,265,Subscriber
236,440,1446.5833,12,Customer
236,442,856.6012,163,Subscriber
236,445,595.4762,21,Customer
236,445,295.4992,619,Subscriber
236,454,996.2994,157,Subscriber
236,455,1139.2500,40,Customer
236,455,943.0738,149,Subscriber
236,459,957.7652,132,Subscriber
236,461,481.7500,308,Subscriber
236,465,2090.8125,16,Customer
236,466,1345.1429,14,Customer
236,466,850.6685,368,Subscriber
236,473,710.4545,22,Customer
236,473,423.6679,271,Subscriber
236,474,1333.6154,13,Customer
236,474,758.4911,112,Subscriber
236,476,696.0226,133,Subscriber
236,481,2187.4000,15,Customer
236,483,330.9768,302,Subscriber
236,486,1491.5455,11,Customer
236,486,761.8108,222,Subscriber
236,487,480.1919,297,Subscriber
236,490,1408.6923,13,Customer
236,490,1210.4597,211,Subscriber
236,491,711.0062,162,Subscriber
236,496,583.2462,130,Subscriber
236,497,1068.5000,26,Customer
236,497,447.9951,607,Subscriber
236,498,2507.1429,14,Customer
236,501,1117.1304,23,Customer
236,502,792.5569,167,Subscriber
236,503,794.1429,14,Customer
236,503,494.4672,259,Subscriber
236,504,681.6875,16,Customer
236,504,314.0179,616,Subscriber
236,505,1349.3000,40,Customer
236,505,957.8385,130,Subscriber
236,507,671.2273,22,Customer
236,507,516.4131,305,Subscriber
236,511,373.5882,238,Subscriber
236,518,1078.4167,12,Customer
236,518,816.9457,258,Subscriber
236,519,1424.9333,15,Customer
236,519,990.7931,203,Subscriber
236,527,632.3454,359,Subscriber
236,528,681.1683,101,Subscriber
236,531,1290.1852,27,Customer
236,531,464.9597,521,Subscriber
236,532,1525.6630,92,Customer
236,532,1261.2480,125,Subscriber
236,536,595.6540,237,Subscriber
236,537,599.2678,183,Subscriber
236,539,2932.0833,12,Customer
236,540,688.8480,329,Subscriber
236,545,1157.6875,16,Customer
236,545,443.5072,278,Subscriber
236,546,1240.3846,13,Customer
236,546,776.1176,119,Subscriber
236,2003,344.7218,435,Subscriber
236,2006,3182.6364,11,Customer
236,2010,1650.4211,19,Customer
236,2010,811.4773,132,Subscriber
236,2012,556.7839,199,Subscriber
236,3002,2436.6667,12,Customer
236,3142,1662.3846,13,Customer
236,3224,1086.7273,22,Customer
236,3224,671.5819,342,Subscriber
236,3244,385.8808,193,Subscriber
236,3255,1190.8378,148,Subscriber
236,3256,1505.0000,12,Customer
236,3260,1460.2727,11,Customer
236,3260,412.2613,509,Subscriber
236,3263,1503.0000,14,Customer
236,3263,256.9787,939,Subscriber
236,3427,1742.1250,32,Customer
236,3427,447.3203,434,Subscriber
236,3428,715.8426,108,Subscriber
236,3431,1127.8182,11,Customer
236,3435,1286.8085,47,Customer
236,3435,713.9030,268,Subscriber
236,3443,2089.8182,11,Customer
236,3467,548.5098,102,Subscriber
236,3632,303.5444,180,Subscriber
237,82,1585.0909,11,Customer
237,116,718.2500,148,Subscriber
237,127,762.3086,162,Subscriber
237,128,1179.5263,19,Customer
237,128,722.3768,353,Subscriber
237,150,552.0036,276,Subscriber
237,151,1101.9474,38,Customer
237,151,640.7278,371,Subscriber
237,161,661.4516,31,Customer
237,161,489.5619,582,Subscriber
237,164,1045.5735,136,Subscriber
237,167,735.5912,159,Subscriber
237,168,802.5789,19,Customer
237,168,538.2700,426,Subscriber
237,174,500.4052,232,Subscriber
237,212,805.2791,129,Subscriber
237,223,720.6667,18,Customer
237,223,476.6828,372,Subscriber
237,229,589.5500,20,Customer
237,229,354.7792,1037,Subscriber
237,236,587.8462,13,Customer
237,236,397.7169,219,Subscriber
237,237,1445.6852,108,Customer
237,237,983.3345,565,Subscriber
237,251,797.5854,41,Customer
237,251,523.9321,471,Subscriber
237,252,940.5625,16,Customer
237,252,510.6381,268,Subscriber
237,253,392.8247,445,Subscriber
237,254,1160.5833,12,Customer
237,254,414.5984,376,Subscriber
237,257,1032.5000,12,Customer
237,257,738.1745,149,Subscriber
237,259,3137.7500,24,Customer
237,265,696.1429,70,Customer
237,265,391.8506,522,Subscriber
237,266,519.5563,142,Subscriber
237,268,1223.8824,34,Customer
237,268,740.0294,204,Subscriber
237,278,1780.7500,12,Customer
237,279,1691.3889,36,Customer
237,279,1355.0741,108,Subscriber
237,280,390.2305,256,Subscriber
237,284,780.5200,25,Customer
237,284,585.3852,553,Subscriber
237,285,629.4583,24,Customer
237,285,274.1632,1495,Subscriber
237,291,1393.2727,11,Customer
237,293,2397.1429,14,Customer
237,293,243.7047,779,Subscriber
237,295,1171.2308,13,Customer
237,295,779.7877,179,Subscriber
237,296,1258.9459,37,Customer
237,296,769.4161,149,Subscriber
237,297,1347.9167,12,Customer
237,297,335.8905,420,Subscriber
237,301,553.7333,15,Customer
237,301,476.8192,531,Subscriber
237,302,565.9786,140,Subscriber
237,303,1162.1000,20,Customer
237,303,646.2685,149,Subscriber
237,304,2785.4167,12,Customer
237,306,1132.3367,196,Subscriber
237,307,945.8750,16,Customer
237,307,775.0769,273,Subscriber
237,308,1283.4000,20,Customer
237,311,2588.4615,13,Customer
237,311,711.9470,132,Subscriber
237,312,777.1111,54,Customer
237,312,425.2992,595,Subscriber
237,315,2030.0952,21,Customer
237,315,1358.0791,177,Subscriber
237,317,615.2727,22,Customer
237,317,358.0109,644,Subscriber
237,320,861.7967,246,Subscriber
237,325,323.7601,296,Subscriber
237,326,2405.4167,12,Customer
237,326,585.2189,233,Subscriber
237,327,1213.9529,191,Subscriber
237,331,1607.7647,17,Customer
237,332,1412.0000,31,Customer
237,334,643.7727,132,Subscriber
237,335,601.6923,13,Customer
237,335,310.5508,492,Subscriber
237,336,1239.0000,32,Customer
237,336,564.6223,368,Subscriber
237,337,2453.8182,11,Customer
237,339,518.3926,135,Subscriber
237,341,1087.0000,17,Customer
237,342,798.5490,153,Subscriber
237,345,497.3889,18,Customer
237,345,418.4805,564,Subscriber
237,346,850.3920,125,Subscriber
237,347,1136.6429,14,Customer
237,347,822.7925,159,Subscriber
237,348,1049.3125,32,Customer
237,348,713.7006,157,Subscriber
237,349,2918.0000,16,Customer
237,349,663.3438,128,Subscriber
237,350,1002.6364,11,Customer
237,350,906.6959,194,Subscriber
237,351,1759.8000,15,Customer
237,355,1123.6842,19,Customer
237,356,1411.5625,16,Customer
237,356,1372.8505,107,Subscriber
237,357,321.6712,219,Subscriber
237,358,1141.3333,18,Customer
237,358,702.6698,215,Subscriber
237,359,943.9074,108,Subscriber
237,361,959.2857,28,Customer
237,361,660.1167,300,Subscriber
237,368,1392.9355,31,Customer
237,368,650.8209,430,Subscriber
237,369,551.9397,232,Subscriber
237,377,1332.0556,18,Customer
237,377,748.0571,210,Subscriber
237,379,812.3077,312,Subscriber
237,380,965.6047,43,Customer
237,380,627.7654,456,Subscriber
237,382,639.8800,25,Customer
237,382,348.3124,733,Subscriber
237,383,680.3158,19,Customer
237,383,549.4390,344,Subscriber
237,386,1359.0811,37,Customer
237,387,1487.0882,34,Customer
237,392,1616.0625,16,Customer
237,393,445.7273,11,Customer
237,393,464.6497,314,Subscriber
237,394,596.1500,20,Customer
237,394,404.3516,566,Subscriber
237,401,1154.1667,30,Customer
237,401,499.5533,488,Subscriber
237,402,656.3810,21,Customer
237,402,516.1250,744,Subscriber
237,403,606.2333,30,Customer
237,403,344.2107,617,Subscriber
237,405,946.6875,16,Customer
237,405,853.6803,122,Subscriber
237,408,1772.4118,17,Customer
237,410,964.8776,49,Customer
237,410,521.3377,462,Subscriber
237,411,558.8966,203,Subscriber
237,412,998.9890,91,Customer
237,412,671.0378,291,Subscriber
237,414,1777.5455,11,Customer
237,426,1554.2308,13,Customer
237,426,1182.2810,210,Subscriber
237,428,625.1905,21,Customer
237,428,345.4475,476,Subscriber
237,430,1561.1500,20,Customer
237,432,919.5897,39,Customer
237,432,330.2707,820,Subscriber
237,433,319.9286,406,Subscriber
237,435,885.2727,11,Customer
237,435,564.2027,582,Subscriber
237,438,265.1246,313,Subscriber
237,439,588.4615,13,Customer
237,439,258.5472,784,Subscriber
237,442,766.7327,217,Subscriber
237,444,1124.5909,22,Customer
237,444,727.2832,113,Subscriber
237,445,541.3077,26,Customer
237,445,336.9970,660,Subscriber
237,446,812.9913,115,Subscriber
237,453,833.0787,127,Subscriber
237,455,1115.7308,26,Customer
237,455,833.3146,213,Subscriber
237,458,1764.1818,11,Customer
237,459,1003.4041,193,Subscriber
237,461,473.2353,170,Subscriber
237,462,1089.7500,12,Customer
237,462,967.5941,101,Subscriber
237,465,1130.9020,102,Subscriber
237,466,1093.4667,15,Customer
237,466,705.3008,246,Subscriber
237,468,1196.7681,138,Subscriber
237,470,746.6063,127,Subscriber
237,472,600.8034,117,Subscriber
237,473,968.6400,50,Customer
237,473,476.8080,323,Subscriber
237,474,755.8478,138,Subscriber
237,476,824.5000,12,Customer
237,476,555.0114,264,Subscriber
237,477,1264.1765,153,Subscriber
237,481,1740.1667,12,Customer
237,482,607.4459,157,Subscriber
237,483,1370.0690,29,Customer
237,483,394.5213,399,Subscriber
237,487,1138.3636,11,Customer
237,487,466.5258,213,Subscriber
